kepid,koi_disposition,koi_score,rowid
6021275,CONFIRMED,0.844,5098
7869917,CANDIDATE,0.981,5099
11754430,CONFIRMED,1,5100
6032920,FALSE POSITIVE,0.469,5101
8409295,CONFIRMED,0.993,5102
7131760,CONFIRMED,0.943,5103
11922778,CANDIDATE,0.864,5104
9468382,FALSE POSITIVE,0,5105
6145201,FALSE POSITIVE,,5106
5986209,FALSE POSITIVE,0,5107
9226339,FALSE POSITIVE,0,5108
6525209,FALSE POSITIVE,0,5109
2975770,CANDIDATE,0,5110
5534965,FALSE POSITIVE,0,5111
5512513,FALSE POSITIVE,0.09,5112
9965206,FALSE POSITIVE,0,5113
4247023,FALSE POSITIVE,,5114
4848423,FALSE POSITIVE,0,5115
11403216,FALSE POSITIVE,0,5116
11853878,CONFIRMED,1,5117
5774375,FALSE POSITIVE,0,5118
7692093,CANDIDATE,0.971,5119
8263752,FALSE POSITIVE,0,5120
8263752,FALSE POSITIVE,0,5121
7772914,CANDIDATE,0.999,5122
3529290,CANDIDATE,0.974,5123
3529290,CANDIDATE,0.999,5124
9285265,CONFIRMED,0.989,5125
6025124,CANDIDATE,0,5126
5780930,CONFIRMED,1,5127
5531953,CANDIDATE,0.944,5128
4164393,FALSE POSITIVE,0,5129
6277410,CANDIDATE,0.851,5130
9843517,CANDIDATE,0.996,5131
8812045,CANDIDATE,0.999,5132
7288444,CONFIRMED,0.719,5133
3101923,CANDIDATE,0.771,5134
10881457,CONFIRMED,0.966,5135
5513861,FALSE POSITIVE,0,5136
9948002,FALSE POSITIVE,0,5137
5264304,FALSE POSITIVE,0,5138
10960995,FALSE POSITIVE,0,5139
9592575,FALSE POSITIVE,0,5140
7898576,FALSE POSITIVE,0,5141
5806800,FALSE POSITIVE,0,5142
11671429,FALSE POSITIVE,0,5143
5621333,CANDIDATE,0.985,5144
5621333,CANDIDATE,0.937,5145
5392897,FALSE POSITIVE,0,5146
3236705,CANDIDATE,0.864,5147
5282049,FALSE POSITIVE,0,5148
11810124,CANDIDATE,0.999,5149
6023859,FALSE POSITIVE,0,5150
3433668,CONFIRMED,1,5151
2849140,CANDIDATE,0.893,5152
7503885,CONFIRMED,1,5153
3629330,CONFIRMED,0.67,5154
5471289,FALSE POSITIVE,0,5155
8121328,CANDIDATE,1,5156
9783760,FALSE POSITIVE,0,5157
9528430,FALSE POSITIVE,0,5158
5529552,FALSE POSITIVE,0,5159
8882847,FALSE POSITIVE,0,5160
9773869,FALSE POSITIVE,0,5161
6707942,FALSE POSITIVE,0,5162
5023948,FALSE POSITIVE,0,5163
5113053,FALSE POSITIVE,0,5164
5817957,FALSE POSITIVE,0,5165
11853878,CONFIRMED,0.999,5166
4743508,FALSE POSITIVE,0.692,5167
11810124,CONFIRMED,0.972,5168
11303322,CONFIRMED,1,5169
11241912,CONFIRMED,0.999,5170
6043538,CANDIDATE,0.996,5171
8824737,CONFIRMED,0.96,5172
9349757,CONFIRMED,0.94,5173
11519134,FALSE POSITIVE,0,5174
7289338,CANDIDATE,0.969,5175
5004909,CANDIDATE,0.135,5176
6278670,CANDIDATE,0.571,5177
5898983,CANDIDATE,0.365,5178
7703955,CONFIRMED,0.995,5179
8552719,FALSE POSITIVE,0,5180
12164634,FALSE POSITIVE,0,5181
5193077,FALSE POSITIVE,0,5182
5617259,CANDIDATE,0.139,5183
8880123,CONFIRMED,0.998,5184
9474756,CANDIDATE,0.924,5185
10068919,FALSE POSITIVE,0,5186
7353970,FALSE POSITIVE,0,5187
12316447,FALSE POSITIVE,0,5188
5823557,FALSE POSITIVE,0,5189
10491554,FALSE POSITIVE,0,5190
9785454,FALSE POSITIVE,0,5191
8636333,CONFIRMED,0.967,5192
7136958,FALSE POSITIVE,0,5193
1995732,FALSE POSITIVE,0,5194
6069674,FALSE POSITIVE,0.253,5195
8081239,CONFIRMED,0.998,5196
5308663,CANDIDATE,0.776,5197
3745559,CONFIRMED,1,5198
8356054,FALSE POSITIVE,0,5199
9117416,CONFIRMED,0.995,5200
6356400,CANDIDATE,0.74,5201
9117416,CANDIDATE,0.953,5202
5900235,CANDIDATE,0.393,5203
9474756,CANDIDATE,0.905,5204
7517261,CONFIRMED,0.997,5205
7517261,CANDIDATE,0.994,5206
5653795,FALSE POSITIVE,0.23,5207
8424002,CONFIRMED,1,5208
8635938,FALSE POSITIVE,0,5209
10464666,FALSE POSITIVE,0,5210
5024292,FALSE POSITIVE,0,5211
4659255,FALSE POSITIVE,0,5212
8263746,FALSE POSITIVE,0,5213
5877292,CANDIDATE,0.592,5214
10657406,CONFIRMED,1,5215
3428468,FALSE POSITIVE,0,5216
7091432,CONFIRMED,1,5217
9845909,CANDIDATE,0.937,5218
9221528,CANDIDATE,0.999,5219
6106046,CANDIDATE,0.977,5220
6368230,CONFIRMED,0.996,5221
7115291,FALSE POSITIVE,0,5222
9907505,FALSE POSITIVE,0,5223
9027909,CONFIRMED,0.988,5224
9230021,CANDIDATE,0.892,5225
6369845,FALSE POSITIVE,0,5226
9230021,CONFIRMED,0.993,5227
9230021,FALSE POSITIVE,,5228
3662838,FALSE POSITIVE,,5229
5471688,FALSE POSITIVE,0,5230
8552719,CONFIRMED,0.991,5231
5471688,FALSE POSITIVE,,5232
6058816,CONFIRMED,0.93,5233
6058816,CANDIDATE,0.979,5234
5130740,FALSE POSITIVE,0,5235
9892471,FALSE POSITIVE,0,5236
2019076,FALSE POSITIVE,0,5237
5879448,FALSE POSITIVE,0,5238
7376490,FALSE POSITIVE,0,5239
11968513,FALSE POSITIVE,0,5240
4263529,CANDIDATE,1,5241
7866921,FALSE POSITIVE,0,5242
6619815,CONFIRMED,0.484,5243
6113752,FALSE POSITIVE,0.198,5244
3098197,FALSE POSITIVE,0,5245
11651712,CONFIRMED,0.997,5246
9896558,CONFIRMED,0.992,5247
7697103,CANDIDATE,0.729,5248
9267996,CANDIDATE,0,5249
7045605,FALSE POSITIVE,0.169,5250
8738775,CONFIRMED,0.996,5251
7093401,CANDIDATE,0.999,5252
7877818,FALSE POSITIVE,0,5253
5636642,FALSE POSITIVE,0,5254
6515722,FALSE POSITIVE,0,5255
6679504,FALSE POSITIVE,0.02,5256
5560831,FALSE POSITIVE,0,5257
5305404,FALSE POSITIVE,0,5258
3728432,CONFIRMED,1,5259
6696580,CONFIRMED,0.783,5260
5473535,FALSE POSITIVE,0,5261
12106934,FALSE POSITIVE,0,5262
6222898,FALSE POSITIVE,0,5263
3955866,FALSE POSITIVE,,5264
11200767,FALSE POSITIVE,0,5265
9892816,CONFIRMED,1,5266
8589731,FALSE POSITIVE,0,5267
4356766,FALSE POSITIVE,0.007,5268
2167890,FALSE POSITIVE,0,5269
5384079,CONFIRMED,0.947,5270
4935914,FALSE POSITIVE,0,5271
11303811,FALSE POSITIVE,0,5272
2437783,FALSE POSITIVE,0,5273
12062660,FALSE POSITIVE,0,5274
9777087,FALSE POSITIVE,0,5275
5956776,FALSE POSITIVE,0,5276
8883727,FALSE POSITIVE,0,5277
4820550,CANDIDATE,1,5278
6516874,FALSE POSITIVE,0,5279
11709124,CONFIRMED,0.884,5280
9161118,FALSE POSITIVE,0,5281
3556229,FALSE POSITIVE,0,5282
11911580,FALSE POSITIVE,0,5283
9480535,CONFIRMED,0.998,5284
10583225,FALSE POSITIVE,0,5285
5215251,FALSE POSITIVE,0,5286
10383696,FALSE POSITIVE,0,5287
9777090,FALSE POSITIVE,0,5288
11455484,FALSE POSITIVE,0,5289
2446623,FALSE POSITIVE,0,5290
9596089,FALSE POSITIVE,0,5291
5738506,FALSE POSITIVE,0,5292
9777087,FALSE POSITIVE,,5293
4247807,FALSE POSITIVE,0,5294
11547869,CANDIDATE,0,5295
7700590,FALSE POSITIVE,0,5296
9053086,FALSE POSITIVE,0,5297
3128552,CONFIRMED,0.986,5298
5467113,FALSE POSITIVE,0,5299
8240123,FALSE POSITIVE,0,5300
5114623,FALSE POSITIVE,,5301
5114623,FALSE POSITIVE,,5302
10031907,FALSE POSITIVE,0,5303
6525946,CANDIDATE,0.98,5304
5480736,FALSE POSITIVE,0,5305
8487748,FALSE POSITIVE,0,5306
9892856,FALSE POSITIVE,0,5307
7137213,FALSE POSITIVE,1,5308
6795089,FALSE POSITIVE,0.133,5309
3340313,FALSE POSITIVE,0,5310
9892816,CONFIRMED,0.993,5311
4150804,CONFIRMED,1,5312
5021174,FALSE POSITIVE,0,5313
9025971,CONFIRMED,0.999,5314
2581316,CONFIRMED,0.86,5315
9973109,CANDIDATE,0.995,5316
6314185,FALSE POSITIVE,0,5317
8620561,FALSE POSITIVE,0,5318
8937019,FALSE POSITIVE,0,5319
9896435,FALSE POSITIVE,0,5320
10352938,FALSE POSITIVE,0,5321
10676927,FALSE POSITIVE,0,5322
5649836,FALSE POSITIVE,0,5323
7620660,FALSE POSITIVE,0,5324
3836399,FALSE POSITIVE,0,5325
2581554,CONFIRMED,0.995,5326
3128552,CONFIRMED,1,5327
10363115,CONFIRMED,0.618,5328
5966810,CANDIDATE,0.97,5329
10491062,FALSE POSITIVE,0,5330
9761615,CONFIRMED,1,5331
4058881,FALSE POSITIVE,0.001,5332
6863158,CANDIDATE,0.602,5333
2581316,CONFIRMED,0.994,5334
8621353,FALSE POSITIVE,0,5335
10795103,CONFIRMED,1,5336
9394601,FALSE POSITIVE,0.027,5337
8494410,FALSE POSITIVE,0,5338
8494410,CONFIRMED,1,5339
6863161,FALSE POSITIVE,0,5340
7840035,FALSE POSITIVE,0,5341
8543279,FALSE POSITIVE,0,5342
8047283,FALSE POSITIVE,0,5343
8308347,CANDIDATE,0,5344
7090867,FALSE POSITIVE,0,5345
7612691,FALSE POSITIVE,0,5346
9761573,FALSE POSITIVE,0,5347
8042789,FALSE POSITIVE,0,5348
10095484,FALSE POSITIVE,0,5349
5467102,FALSE POSITIVE,0,5350
6780367,FALSE POSITIVE,0.358,5351
10281221,CANDIDATE,1,5352
6525946,CANDIDATE,0.994,5353
5471496,FALSE POSITIVE,0,5354
4544620,FALSE POSITIVE,0,5355
5784777,CONFIRMED,1,5356
6863187,FALSE POSITIVE,0,5357
6949061,CONFIRMED,0.992,5358
9719636,FALSE POSITIVE,0.015,5359
2452440,FALSE POSITIVE,0,5360
5020034,FALSE POSITIVE,0,5361
7017372,CANDIDATE,1,5362
6974867,FALSE POSITIVE,0,5363
7102316,CONFIRMED,0.985,5364
11518142,CONFIRMED,0.999,5365
3114667,FALSE POSITIVE,0,5366
12109845,FALSE POSITIVE,0,5367
3954227,FALSE POSITIVE,,5368
8651551,FALSE POSITIVE,0,5369
7115550,FALSE POSITIVE,0,5370
9532637,FALSE POSITIVE,0,5371
5305451,FALSE POSITIVE,0,5372
7174349,FALSE POSITIVE,0,5373
11824218,FALSE POSITIVE,0,5374
3128552,CANDIDATE,,5375
10788461,CONFIRMED,1,5376
10788461,CONFIRMED,1,5377
10788461,CONFIRMED,0.999,5378
11667548,FALSE POSITIVE,0,5379
8868649,FALSE POSITIVE,0,5380
9715939,FALSE POSITIVE,0,5381
6887030,CANDIDATE,1,5382
4751083,FALSE POSITIVE,0,5383
4751083,FALSE POSITIVE,,5384
5903301,FALSE POSITIVE,0.813,5385
7695087,FALSE POSITIVE,0,5386
6200709,FALSE POSITIVE,0.024,5387
8323764,CANDIDATE,0,5388
7013923,FALSE POSITIVE,0,5389
5360082,FALSE POSITIVE,0,5390
6543683,FALSE POSITIVE,0,5391
5008245,CANDIDATE,1,5392
10555365,FALSE POSITIVE,1,5393
5481426,FALSE POSITIVE,0,5394
7983756,FALSE POSITIVE,0,5395
7289165,FALSE POSITIVE,0,5396
12784167,CONFIRMED,1,5397
8949316,FALSE POSITIVE,0.955,5398
8912730,FALSE POSITIVE,0,5399
9784230,FALSE POSITIVE,0,5400
11466960,FALSE POSITIVE,0,5401
3124420,FALSE POSITIVE,0,5402
4649440,FALSE POSITIVE,0,5403
2437488,FALSE POSITIVE,0,5404
10083623,FALSE POSITIVE,0,5405
11253711,CONFIRMED,1,5406
8043052,FALSE POSITIVE,0,5407
5435816,FALSE POSITIVE,0,5408
8559589,FALSE POSITIVE,0,5409
4372765,FALSE POSITIVE,0,5410
9489524,CONFIRMED,0.999,5411
10268903,FALSE POSITIVE,0,5412
7017437,FALSE POSITIVE,0.113,5413
7220320,FALSE POSITIVE,0,5414
9291378,FALSE POSITIVE,0,5415
4075067,CANDIDATE,0,5416
4949524,FALSE POSITIVE,0,5417
2697935,FALSE POSITIVE,0,5418
6531143,FALSE POSITIVE,0.002,5419
3550434,FALSE POSITIVE,0,5420
2558370,FALSE POSITIVE,0,5421
12301181,CANDIDATE,0.691,5422
5397166,FALSE POSITIVE,0.998,5423
7024530,FALSE POSITIVE,0,5424
5015459,FALSE POSITIVE,0,5425
11709124,CONFIRMED,1,5426
8505920,CONFIRMED,0.998,5427
1433980,FALSE POSITIVE,0,5428
2438490,FALSE POSITIVE,0.009,5429
3838496,FALSE POSITIVE,0,5430
6470521,FALSE POSITIVE,0,5431
2449090,FALSE POSITIVE,0,5432
5652260,FALSE POSITIVE,0,5433
2569494,FALSE POSITIVE,0,5434
12405950,FALSE POSITIVE,0,5435
5206233,FALSE POSITIVE,0,5436
7031066,FALSE POSITIVE,0,5437
6775985,FALSE POSITIVE,0,5438
11357192,FALSE POSITIVE,0,5439
9533489,FALSE POSITIVE,0.521,5440
11825057,FALSE POSITIVE,0,5441
12306699,FALSE POSITIVE,0,5442
9692336,FALSE POSITIVE,0,5443
9641008,FALSE POSITIVE,0,5444
8588377,FALSE POSITIVE,0,5445
3644601,FALSE POSITIVE,0,5446
4242692,CONFIRMED,0.997,5447
8781480,FALSE POSITIVE,0,5448
6783732,FALSE POSITIVE,0,5449
11607176,FALSE POSITIVE,0,5450
10661718,FALSE POSITIVE,0,5451
6105462,CONFIRMED,0.977,5452
8257205,CONFIRMED,0.989,5453
6470516,FALSE POSITIVE,0,5454
6891124,CANDIDATE,0.974,5455
7770471,FALSE POSITIVE,0,5456
5130380,FALSE POSITIVE,0,5457
6314173,FALSE POSITIVE,0,5458
5688997,FALSE POSITIVE,0,5459
9489524,CANDIDATE,0.863,5460
7031340,FALSE POSITIVE,0,5461
4073730,FALSE POSITIVE,0,5462
2854948,FALSE POSITIVE,0,5463
7813039,CANDIDATE,0,5464
3644601,FALSE POSITIVE,0,5465
8459354,FALSE POSITIVE,0,5466
6531617,CANDIDATE,0.323,5467
4164922,CONFIRMED,1,5468
12061969,CANDIDATE,0.998,5469
4164922,CANDIDATE,0.999,5470
10328393,CONFIRMED,0.998,5471
10259029,FALSE POSITIVE,0,5472
8299947,FALSE POSITIVE,0,5473
3335813,FALSE POSITIVE,0,5474
11858741,FALSE POSITIVE,0,5475
6363494,FALSE POSITIVE,0,5476
2576107,FALSE POSITIVE,0,5477
9532421,FALSE POSITIVE,0,5478
6936966,FALSE POSITIVE,0,5479
5653849,FALSE POSITIVE,0,5480
2437060,FALSE POSITIVE,0.001,5481
8127648,FALSE POSITIVE,0,5482
11564013,FALSE POSITIVE,0,5483
9405541,FALSE POSITIVE,0,5484
8906045,FALSE POSITIVE,0,5485
7031638,FALSE POSITIVE,0,5486
7296094,FALSE POSITIVE,0.005,5487
5437945,CONFIRMED,0,5488
12009347,FALSE POSITIVE,0,5489
4037163,FALSE POSITIVE,0,5490
5535890,FALSE POSITIVE,0,5491
5215980,FALSE POSITIVE,0,5492
9353742,CONFIRMED,1,5493
9178185,FALSE POSITIVE,0,5494
6290382,FALSE POSITIVE,0,5495
3327992,FALSE POSITIVE,0,5496
5649206,FALSE POSITIVE,0,5497
5193384,FALSE POSITIVE,0,5498
5181804,FALSE POSITIVE,0,5499
10491544,FALSE POSITIVE,0,5500
9101496,CONFIRMED,0.808,5501
11450414,CONFIRMED,1,5502
4937143,FALSE POSITIVE,0,5503
8719324,FALSE POSITIVE,0,5504
11241814,FALSE POSITIVE,0,5505
5036537,FALSE POSITIVE,0,5506
9837083,FALSE POSITIVE,0,5507
12557548,CONFIRMED,0.761,5508
3657758,CONFIRMED,1,5509
7031726,FALSE POSITIVE,0,5510
3338660,FALSE POSITIVE,0,5511
3338674,FALSE POSITIVE,0,5512
5546277,FALSE POSITIVE,0,5513
8258160,FALSE POSITIVE,0,5514
9752982,FALSE POSITIVE,0,5515
4666008,FALSE POSITIVE,0,5516
8430105,FALSE POSITIVE,0,5517
9517393,CONFIRMED,1,5518
8052474,FALSE POSITIVE,0,5519
3534118,FALSE POSITIVE,0,5520
3534118,FALSE POSITIVE,0,5521
2441161,FALSE POSITIVE,0,5522
3231120,FALSE POSITIVE,0,5523
12216706,FALSE POSITIVE,0,5524
12216706,FALSE POSITIVE,,5525
10735331,FALSE POSITIVE,0,5526
7763269,FALSE POSITIVE,0,5527
8365739,CANDIDATE,0.207,5528
5471606,FALSE POSITIVE,0,5529
11200405,FALSE POSITIVE,0.022,5530
5475736,FALSE POSITIVE,0,5531
9049673,FALSE POSITIVE,0,5532
7031898,FALSE POSITIVE,0,5533
9593759,FALSE POSITIVE,0,5534
8827930,CANDIDATE,0.99,5535
5020044,FALSE POSITIVE,0,5536
11560037,FALSE POSITIVE,0,5537
11911561,FALSE POSITIVE,1,5538
6547322,FALSE POSITIVE,0,5539
3440118,CONFIRMED,1,5540
9159265,FALSE POSITIVE,0,5541
4472818,CONFIRMED,0.982,5542
5816806,FALSE POSITIVE,0,5543
6531496,FALSE POSITIVE,0,5544
9661869,FALSE POSITIVE,0,5545
6790592,CANDIDATE,0.805,5546
9411166,CONFIRMED,1,5547
3097352,FALSE POSITIVE,0,5548
6066379,FALSE POSITIVE,0,5549
6508221,CANDIDATE,0.981,5550
12154526,CONFIRMED,1,5551
6952971,CANDIDATE,0.475,5552
3459199,FALSE POSITIVE,0,5553
6973796,FALSE POSITIVE,0,5554
12023089,FALSE POSITIVE,,5555
6286155,FALSE POSITIVE,0,5556
7831363,FALSE POSITIVE,0,5557
8804845,CONFIRMED,0.994,5558
4663185,FALSE POSITIVE,0,5559
5305471,FALSE POSITIVE,0,5560
5560830,FALSE POSITIVE,0,5561
4147444,CANDIDATE,0,5562
8211824,FALSE POSITIVE,,5563
5980800,FALSE POSITIVE,,5564
9592850,FALSE POSITIVE,0,5565
6227560,FALSE POSITIVE,0,5566
5866104,FALSE POSITIVE,0,5567
8256044,FALSE POSITIVE,0,5568
8780968,FALSE POSITIVE,0,5569
6960446,FALSE POSITIVE,0,5570
8264097,FALSE POSITIVE,0,5571
7515679,CONFIRMED,0,5572
9674592,FALSE POSITIVE,0,5573
9674592,FALSE POSITIVE,0,5574
10879213,FALSE POSITIVE,0,5575
5650314,FALSE POSITIVE,0.086,5576
6962901,FALSE POSITIVE,0,5577
8302302,FALSE POSITIVE,0,5578
10581918,FALSE POSITIVE,0,5579
3851949,FALSE POSITIVE,0.006,5580
9097892,FALSE POSITIVE,0,5581
5769943,CANDIDATE,0,5582
4638237,CANDIDATE,0.996,5583
9351316,CONFIRMED,1,5584
4579313,FALSE POSITIVE,0,5585
11614528,FALSE POSITIVE,0,5586
8848288,FALSE POSITIVE,0,5587
6590307,FALSE POSITIVE,0,5588
5308419,FALSE POSITIVE,0,5589
6312521,FALSE POSITIVE,0,5590
4579321,FALSE POSITIVE,0,5591
5202905,CONFIRMED,0.636,5592
1575690,FALSE POSITIVE,0,5593
4386047,FALSE POSITIVE,0,5594
5103998,FALSE POSITIVE,0,5595
9655858,FALSE POSITIVE,0,5596
12154526,CANDIDATE,0.873,5597
10275880,FALSE POSITIVE,0,5598
2166200,FALSE POSITIVE,0,5599
3547315,FALSE POSITIVE,0,5600
6933781,FALSE POSITIVE,0,5601
6148271,FALSE POSITIVE,0,5602
5386904,FALSE POSITIVE,1,5603
2997178,FALSE POSITIVE,0,5604
8956206,FALSE POSITIVE,,5605
6507433,CANDIDATE,1,5606
8260198,FALSE POSITIVE,0,5607
10733174,FALSE POSITIVE,0,5608
8564976,FALSE POSITIVE,1,5609
8765560,CANDIDATE,1,5610
11760860,CONFIRMED,1,5611
7910148,FALSE POSITIVE,0,5612
12459731,FALSE POSITIVE,0,5613
12735740,CONFIRMED,0.963,5614
4678875,FALSE POSITIVE,0,5615
7812175,FALSE POSITIVE,0,5616
7708193,FALSE POSITIVE,0,5617
5478083,FALSE POSITIVE,0,5618
10857342,FALSE POSITIVE,0,5619
5215700,FALSE POSITIVE,0,5620
8780959,FALSE POSITIVE,0,5621
8780959,CANDIDATE,0,5622
5565486,FALSE POSITIVE,0,5623
8453214,FALSE POSITIVE,0,5624
8552719,CONFIRMED,0.927,5625
8556077,FALSE POSITIVE,0,5626
7757698,FALSE POSITIVE,0.207,5627
8625821,FALSE POSITIVE,0,5628
8652999,FALSE POSITIVE,0,5629
12164770,FALSE POSITIVE,0,5630
9541322,FALSE POSITIVE,0,5631
10470616,FALSE POSITIVE,0,5632
10362031,FALSE POSITIVE,0.015,5633
6373680,FALSE POSITIVE,0,5634
10963242,FALSE POSITIVE,,5635
9150827,FALSE POSITIVE,,5636
9957351,FALSE POSITIVE,0,5637
5385575,FALSE POSITIVE,0,5638
3732035,CONFIRMED,0.994,5639
5385697,FALSE POSITIVE,0,5640
5385697,FALSE POSITIVE,0,5641
8823833,FALSE POSITIVE,0,5642
5008501,CANDIDATE,0.045,5643
5015913,FALSE POSITIVE,0,5644
5103942,FALSE POSITIVE,0,5645
5184709,CANDIDATE,0.384,5646
5195172,CONFIRMED,0.979,5647
8678664,FALSE POSITIVE,0,5648
8832512,CONFIRMED,1,5649
8892721,FALSE POSITIVE,0,5650
7778664,CANDIDATE,0.921,5651
9042357,FALSE POSITIVE,0,5652
9115681,FALSE POSITIVE,0,5653
10481045,FALSE POSITIVE,0,5654
8107034,FALSE POSITIVE,,5655
3962751,FALSE POSITIVE,,5656
8582291,FALSE POSITIVE,0.001,5657
5110683,FALSE POSITIVE,,5658
7967861,FALSE POSITIVE,,5659
8179325,FALSE POSITIVE,0,5660
5211199,CANDIDATE,1,5661
5475494,FALSE POSITIVE,0,5662
9412445,FALSE POSITIVE,0,5663
7866914,FALSE POSITIVE,,5664
6057684,FALSE POSITIVE,0,5665
5271608,FALSE POSITIVE,0.009,5666
5357470,FALSE POSITIVE,0,5667
5443775,FALSE POSITIVE,0,5668
5527172,FALSE POSITIVE,0.084,5669
7386391,FALSE POSITIVE,0.09,5670
5529643,FALSE POSITIVE,0,5671
9366989,FALSE POSITIVE,0,5672
9468717,FALSE POSITIVE,0,5673
9528420,FALSE POSITIVE,0.234,5674
9529744,FALSE POSITIVE,0,5675
7834712,CANDIDATE,0.966,5676
9574614,CANDIDATE,0,5677
9674608,FALSE POSITIVE,0,5678
8495415,FALSE POSITIVE,0.003,5679
10341905,FALSE POSITIVE,0,5680
10336927,FALSE POSITIVE,,5681
12115188,FALSE POSITIVE,0,5682
9850957,FALSE POSITIVE,0,5683
12470954,FALSE POSITIVE,,5684
8189801,CANDIDATE,1,5685
11568224,FALSE POSITIVE,0,5686
7938883,FALSE POSITIVE,0,5687
9280239,CONFIRMED,0.99,5688
4544571,FALSE POSITIVE,0,5689
3245661,FALSE POSITIVE,0,5690
5618071,FALSE POSITIVE,,5691
6312534,FALSE POSITIVE,0,5692
6470917,FALSE POSITIVE,0.006,5693
7431709,FALSE POSITIVE,0,5694
6611330,FALSE POSITIVE,0,5695
6699368,FALSE POSITIVE,0.874,5696
9886255,CONFIRMED,1,5697
9973855,FALSE POSITIVE,0.002,5698
10019399,FALSE POSITIVE,0,5699
7841368,FALSE POSITIVE,0,5700
10028352,CANDIDATE,1,5701
10031707,FALSE POSITIVE,0,5702
10092312,FALSE POSITIVE,0,5703
10407054,FALSE POSITIVE,0,5704
10880007,FALSE POSITIVE,,5705
8418129,FALSE POSITIVE,,5706
6525185,FALSE POSITIVE,0,5707
10812504,FALSE POSITIVE,0,5708
8107115,FALSE POSITIVE,,5709
10663411,FALSE POSITIVE,,5710
10090219,FALSE POSITIVE,0,5711
9205938,CANDIDATE,0.92,5712
9899217,FALSE POSITIVE,0,5713
6750902,FALSE POSITIVE,1,5714
5895588,FALSE POSITIVE,0.132,5715
6803855,CONFIRMED,0.99,5716
6891366,FALSE POSITIVE,0,5717
7448023,FALSE POSITIVE,0,5718
6891637,FALSE POSITIVE,0,5719
6975615,FALSE POSITIVE,0,5720
7137725,FALSE POSITIVE,0,5721
10153855,CONFIRMED,1,5722
10230571,FALSE POSITIVE,,5723
10294613,FALSE POSITIVE,0,5724
7879648,FALSE POSITIVE,0,5725
10491044,FALSE POSITIVE,0,5726
10614012,FALSE POSITIVE,1,5727
10616415,FALSE POSITIVE,0,5728
6525193,FALSE POSITIVE,0,5729
6866251,FALSE POSITIVE,,5730
7117710,FALSE POSITIVE,0,5731
7762723,CONFIRMED,1,5732
4178606,CONFIRMED,0.999,5733
5980208,CONFIRMED,1,5734
5303557,FALSE POSITIVE,0,5735
10227863,FALSE POSITIVE,0,5736
7281668,FALSE POSITIVE,0,5737
8036287,CONFIRMED,1,5738
9602562,FALSE POSITIVE,0,5739
10668665,FALSE POSITIVE,0,5740
10407020,FALSE POSITIVE,0,5741
7380829,FALSE POSITIVE,0,5742
7470491,FALSE POSITIVE,0,5743
7768952,FALSE POSITIVE,0,5744
8162790,FALSE POSITIVE,0,5745
9655129,FALSE POSITIVE,0.554,5746
9899483,FALSE POSITIVE,0,5747
10917681,CANDIDATE,1,5748
7882360,FALSE POSITIVE,0,5749
10965740,FALSE POSITIVE,0,5750
11187436,CONFIRMED,1,5751
11285136,FALSE POSITIVE,0.448,5752
11298815,FALSE POSITIVE,0,5753
11342573,FALSE POSITIVE,0,5754
7134626,CANDIDATE,0.999,5755
9823519,CONFIRMED,1,5756
11246161,CANDIDATE,0.997,5757
7047824,CONFIRMED,1,5758
4479633,FALSE POSITIVE,0,5759
4952341,FALSE POSITIVE,0,5760
8176019,FALSE POSITIVE,,5761
5385491,FALSE POSITIVE,0,5762
11358389,CONFIRMED,1,5763
5551504,FALSE POSITIVE,0.001,5764
6421503,FALSE POSITIVE,0,5765
10352333,CANDIDATE,1,5766
7538434,FALSE POSITIVE,0,5767
10487119,FALSE POSITIVE,0,5768
10621666,FALSE POSITIVE,0,5769
10747439,FALSE POSITIVE,0,5770
10749128,FALSE POSITIVE,,5771
10813841,FALSE POSITIVE,,5772
10879656,FALSE POSITIVE,0,5773
12253474,CANDIDATE,1,5774
12691412,FALSE POSITIVE,0.008,5775
5024482,FALSE POSITIVE,0,5776
8175131,FALSE POSITIVE,0,5777
3764879,CANDIDATE,0.087,5778
7177766,FALSE POSITIVE,0,5779
5513897,FALSE POSITIVE,0,5780
10664416,FALSE POSITIVE,0,5781
9602613,CANDIDATE,0.856,5782
5807769,CONFIRMED,0.999,5783
11495766,FALSE POSITIVE,,5784
7282154,FALSE POSITIVE,0,5785
3228988,FALSE POSITIVE,0,5786
2970804,FALSE POSITIVE,0,5787
7552701,FALSE POSITIVE,0,5788
7418173,FALSE POSITIVE,0,5789
3228804,FALSE POSITIVE,0,5790
11045383,FALSE POSITIVE,0,5791
11391667,FALSE POSITIVE,0,5792
11392017,FALSE POSITIVE,0.002,5793
3446451,FALSE POSITIVE,0,5794
6603756,FALSE POSITIVE,0.921,5795
8460600,FALSE POSITIVE,0,5796
12121470,FALSE POSITIVE,0,5797
3327993,FALSE POSITIVE,0,5798
5467124,FALSE POSITIVE,0,5799
7906739,FALSE POSITIVE,0,5800
2860114,FALSE POSITIVE,0,5801
8501062,FALSE POSITIVE,,5802
7199644,FALSE POSITIVE,0,5803
11966253,FALSE POSITIVE,0,5804
10275805,FALSE POSITIVE,0,5805
5709889,FALSE POSITIVE,1,5806
3119256,FALSE POSITIVE,0,5807
9943435,FALSE POSITIVE,0,5808
2442359,FALSE POSITIVE,0,5809
7707742,FALSE POSITIVE,0,5810
