kepid,koi_disposition,koi_period,koi_time0bk,koi_duration
5384713,CANDIDATE,12.67143692,137.50707,2.498
5384713,CANDIDATE,60.32668824,145.057472,1.6864
5384713,CANDIDATE,2.63595435,132.31984,1.309
11860395,CONFIRMED,82.303914,159.0461,15.404
5456023,FALSE POSITIVE,131.9782774,179.588119,7.14981
6187888,FALSE POSITIVE,0.789171236,132.12333,1.734
9529744,CONFIRMED,17.9346606,138.21679,6.25
12021387,FALSE POSITIVE,241.0707458,223.9933126,9.88863
8044608,FALSE POSITIVE,106.1759381,234.6409876,10.4168
8760135,FALSE POSITIVE,184.6467208,151.98458,18.9869
4073707,FALSE POSITIVE,6.282033445,131.590793,8.3777
5730394,FALSE POSITIVE,5.519188936,134.470023,7.1351
6451368,CANDIDATE,5.3360574,132.605,3.877
6956216,FALSE POSITIVE,4.818863794,131.677655,6.2625
6137704,FALSE POSITIVE,178.2680204,255.351351,5.86461
10275074,FALSE POSITIVE,2.181555909,133.48675,4.41739
9110346,FALSE POSITIVE,0.895276162,131.6225645,3.0518
10259301,FALSE POSITIVE,244.8327497,285.7025679,4.37001
2995392,CONFIRMED,30.4544418,140.76863,6.896
3120308,FALSE POSITIVE,10.26558924,136.49645,3.879
9991621,FALSE POSITIVE,18.9257333,145.5267,6.149
8078502,CONFIRMED,37.8862977,133.03141,5.218
8644365,CANDIDATE,10.54841329,139.06402,1.872
5888187,CANDIDATE,133.6348207,236.35163,1.584
2852528,FALSE POSITIVE,11.9615433,131.895,3.129
3348216,CANDIDATE,32.510844,136.62491,3.254
7032421,FALSE POSITIVE,0.56683399,131.7800607,0.75
10798838,FALSE POSITIVE,62.12767713,172.0663,5.25005
8560940,FALSE POSITIVE,31.9730649,133.8409,8.872
10793576,CANDIDATE,10.90752977,136.60797,2.764
10292238,FALSE POSITIVE,143.1188694,266.359224,16.8109
8733497,FALSE POSITIVE,76.81985465,188.1256603,5.16249
4255422,FALSE POSITIVE,165.40575,141.5762383,13.6363
9837544,FALSE POSITIVE,71.66191516,172.9074598,6.33708
7877824,FALSE POSITIVE,9.44942685,136.026498,6.40303
6469946,FALSE POSITIVE,0.715802309,131.690348,1.5586
6947164,FALSE POSITIVE,70.58284717,190.4997847,8.81169
6233903,FALSE POSITIVE,2.995357359,132.796981,6.57901
7212066,FALSE POSITIVE,3.840485025,134.446386,2.8592
7212066,FALSE POSITIVE,1.92027188,132.5246606,2.65
7047922,CANDIDATE,10.5226374,140.0656,3.864
6675060,FALSE POSITIVE,10.4433418,133.62903,3.94077
5716508,FALSE POSITIVE,4.75307877,134.5462132,2.35
10518735,FALSE POSITIVE,19.51501329,136.215942,4.59379
6975129,CONFIRMED,1.772451066,132.08668,2.4592
8644365,CONFIRMED,19.9158863,139.36828,6.191
9489947,FALSE POSITIVE,54.06132811,181.788127,4.48223
6960487,FALSE POSITIVE,34.52599018,150.102207,4.47294
5894182,CANDIDATE,494.485085,527.70941,3.905
6309264,FALSE POSITIVE,14.2821417,136.32946,2.068
7021177,FALSE POSITIVE,18.64532882,147.207512,3.63893
7122259,FALSE POSITIVE,20.88212542,146.5689626,8.03365
6947668,CANDIDATE,14.0545718,133.0972,4.066
6364582,CONFIRMED,30.8609783,138.31416,4.216
6190535,FALSE POSITIVE,3.652810043,134.7903032,1.5132
9834257,FALSE POSITIVE,15.65134872,132.81191,4.1553
10290666,CANDIDATE,6.86674226,135.3543,4.216
9529744,CONFIRMED,8.37159554,137.68075,5.252
10748621,FALSE POSITIVE,286.1755875,314.101583,16.1025
4824268,FALSE POSITIVE,152.151448,215.015903,26.8612
6527016,FALSE POSITIVE,0.542636318,131.95581,1.2536
6431670,FALSE POSITIVE,29.91133406,153.595491,7.26916
7376500,FALSE POSITIVE,5.877122485,136.42083,4.71655
9636559,FALSE POSITIVE,10.63630585,139.783159,5.17212
8095110,FALSE POSITIVE,2.1032389,132.868177,6.4774
11499263,FALSE POSITIVE,46.69820093,167.6984656,3.57049
10328393,CONFIRMED,15.99560373,144.2399,3.471
9775253,FALSE POSITIVE,4.39451798,133.62094,2.9527
3858988,FALSE POSITIVE,25.9518795,148.92549,21.569
3848966,CANDIDATE,29.7681831,155.5003,9.425
10798605,FALSE POSITIVE,56.04809669,159.1678042,4.04427
5895083,FALSE POSITIVE,2.25161215,131.54653,2.1
9452897,CANDIDATE,36.7662364,157.14332,3.305
9714123,FALSE POSITIVE,50.35545898,136.9113798,5.51863
6118370,CONFIRMED,14.0328775,138.0603,6.684
2717158,CONFIRMED,13.2226149,144.295,4.337
6209677,CANDIDATE,2.53742164,132.34623,1.563
6198256,FALSE POSITIVE,3.54828691,131.83563,3.281
9664276,CANDIDATE,62.596544,185.9931,11.477
2437112,FALSE POSITIVE,18.79852,138.02082,4.795
7987086,FALSE POSITIVE,156.516574,278.137378,12.2259
7374746,FALSE POSITIVE,1.366946478,132.204582,3.37701
8668810,FALSE POSITIVE,313.0927507,424.715381,14.3447
6519865,FALSE POSITIVE,0.566813677,131.78895,2.458
8868907,FALSE POSITIVE,157.3226394,222.900363,21.9232
3865298,FALSE POSITIVE,9.53040216,138.232917,5.95809
10091110,FALSE POSITIVE,4.218512654,133.506768,3.62939
10091110,FALSE POSITIVE,8.529991199,137.654769,3.9954
3542574,FALSE POSITIVE,3.47140045,133.750744,1.55
3544694,FALSE POSITIVE,1.922862476,132.735702,3.4594
11521793,CONFIRMED,16.00747237,142.63787,1.267
9085563,CONFIRMED,54.6493679,176.0447,7.962
11337372,CONFIRMED,100.8276725,216.38757,8.39
7748487,CANDIDATE,15.5764061,135.9482,5.382
3219037,CANDIDATE,10.00506974,136.83029,3.481
5952448,FALSE POSITIVE,0.905675699,132.20066,1.701
5710069,CANDIDATE,36.2580749,146.8338,5.917
9967009,CANDIDATE,12.4326997,142.1049,7.81
9967009,CANDIDATE,30.9902997,141.441,9.454
11874338,FALSE POSITIVE,15.9750417,135.71533,3.549
9763612,CONFIRMED,16.0505464,141.73408,3.171
6199716,FALSE POSITIVE,0.805267592,132.09128,0.887
9468384,FALSE POSITIVE,11.08262263,746.1967676,6.62584
8868364,FALSE POSITIVE,421.4284819,262.2889053,8.60447
10092312,FALSE POSITIVE,1.096587245,132.51421,3.0287
3964545,FALSE POSITIVE,3.012476415,132.2466206,3.31903
9656397,FALSE POSITIVE,204.7410476,202.871314,20.5357
5444491,FALSE POSITIVE,0.759740194,131.82001,3.252
3735629,FALSE POSITIVE,4.664186517,133.670668,4.0639
8244173,FALSE POSITIVE,1.092066399,132.1028432,2.97608
6546508,FALSE POSITIVE,3.053578643,133.878843,3.22884
9886224,FALSE POSITIVE,2.992662857,131.893219,2.5258
3735634,FALSE POSITIVE,4.664188563,133.670244,3.773
5730380,FALSE POSITIVE,0.954873008,131.851983,1.0613
6058875,FALSE POSITIVE,0.56493412,131.7871403,2.57621
10735564,FALSE POSITIVE,1.674984844,131.793034,4.92134
6200810,CANDIDATE,35.8754482,147.5086,3.972
3561464,CONFIRMED,7.31945294,137.22065,4.881
3561464,CANDIDATE,35.8007112,144.92169,8.219
5962509,FALSE POSITIVE,0.790049989,132.11148,2.794
3561464,CANDIDATE,4.32710579,131.5891,3.872
6359802,FALSE POSITIVE,14.15402615,144.17685,4.115
7121885,FALSE POSITIVE,33.93754213,147.182401,11.1677
5213404,CONFIRMED,20.7057153,139.9803,9.678
4844470,CANDIDATE,60.532988,134.57461,7.086
6205566,FALSE POSITIVE,3.7228679,134.635,9.557
11551692,CONFIRMED,58.0198583,151.85007,5.348
9995771,CANDIDATE,15.0617835,140.1111,6.31
7287391,FALSE POSITIVE,4.286103033,134.590777,2.6422
6756202,FALSE POSITIVE,290.7778719,393.511387,12.0525
10215869,FALSE POSITIVE,5.017239915,134.490136,4.36126
5456319,FALSE POSITIVE,0.937923475,132.34501,3.164
2307206,FALSE POSITIVE,204.0329342,253.536626,17.5623
7025540,FALSE POSITIVE,2.148219541,132.76673,2.94091
7620844,FALSE POSITIVE,58.62157882,178.5674958,8.52961
6677267,FALSE POSITIVE,3.125821128,134.479684,2.2163
7732791,FALSE POSITIVE,1.032068851,131.8383,2.1344
5736801,FALSE POSITIVE,6.6751871,137.4528,2.372
8177798,FALSE POSITIVE,1.450205839,131.985523,3.6373
10489521,FALSE POSITIVE,3.224486463,131.855925,4.61686
12643582,FALSE POSITIVE,44.14579777,167.392037,4.088
9328641,FALSE POSITIVE,33.3239576,132.58989,37.217
9966219,CANDIDATE,17.9559673,139.0347,6.237
5991070,FALSE POSITIVE,0.94102954,131.9021,4.415
5531953,CANDIDATE,1.992812339,131.70565,2.066
3757778,FALSE POSITIVE,36.51437404,163.794463,6.48255
11754430,CONFIRMED,39.818832,166.65072,10.757
9995771,CONFIRMED,25.4337864,143.1302,6.514
11875511,FALSE POSITIVE,67.451045,151.96756,8.9387
6231721,CANDIDATE,2.69339974,131.9006,1.936
9536108,CANDIDATE,10.43003118,133.2962,2.029
8905246,CANDIDATE,27.63714708,143.93342,1.7277
5213230,CONFIRMED,52.6095103,158.6253,8.202
3326377,CONFIRMED,198.7106251,156.51819,8.638
6233466,FALSE POSITIVE,15.8733806,143.859941,8.0429
5460434,CANDIDATE,50.563697,145.8658,5.381
11249624,FALSE POSITIVE,65.58366557,182.6493381,5.01216
6426592,FALSE POSITIVE,394.6781627,346.1399939,6.05443
8491745,FALSE POSITIVE,111.3198052,226.648705,23.0078
3970117,FALSE POSITIVE,110.2951268,235.750948,16.5339
11147814,FALSE POSITIVE,95.17831793,224.596785,3.60125
10922659,CONFIRMED,31.2543238,155.047,5.662
8892720,FALSE POSITIVE,61.4911479,163.633663,9.745
6021275,CONFIRMED,110.2867031,239.22128,4.427
7869917,CANDIDATE,11.8061737,138.2641,4.472
11754430,CONFIRMED,6.15828666,135.4969,6.329
6032920,FALSE POSITIVE,10.82882574,134.9251984,0.7275
8409295,CONFIRMED,82.292865,212.0314,7.048
7131760,CONFIRMED,92.436978,163.5794,6.432
11922778,CANDIDATE,65.427645,176.2733,9.404
9468382,FALSE POSITIVE,11.08260553,136.6562,6.23
6145201,FALSE POSITIVE,22.7832776,145.53344,4.194
5986209,FALSE POSITIVE,23.73795284,147.006678,8.50818
9226339,FALSE POSITIVE,21.4618453,132.2156,5.675
6525209,FALSE POSITIVE,75.13194883,184.429462,20.8729
2975770,CANDIDATE,369.069345,298.3962,5.832
5534965,FALSE POSITIVE,243.8212213,159.4958018,10.9312
5512513,FALSE POSITIVE,0.77459856,132.3192077,2.71
9965206,FALSE POSITIVE,16.22754867,136.6397289,5.08666
4247023,FALSE POSITIVE,47.189437,148.044865,11.555
4848423,FALSE POSITIVE,1.501760172,131.5669078,5.85519
11403216,FALSE POSITIVE,4.05325447,134.744552,4.0116
11853878,CONFIRMED,7.68433346,133.36007,1.4346
5774375,FALSE POSITIVE,1.549979213,132.675027,7.5945
7692093,CANDIDATE,11.16622885,134.96951,3.389
8263752,FALSE POSITIVE,10.99381963,133.253208,3.7889
8263752,FALSE POSITIVE,10.9938087,138.80624,5.0403
7772914,CANDIDATE,23.1334494,154.45296,3.602
3529290,CANDIDATE,8.9539656,132.8453,4.898
3529290,CANDIDATE,13.7281373,143.55218,5.304
9285265,CONFIRMED,16.5860329,133.28136,7.043
6025124,CANDIDATE,26.83771808,158.125331,1.6162
5780930,CONFIRMED,16.7525077,131.59834,3.174
5531953,CANDIDATE,3.53105835,134.3171,1.778
4164393,FALSE POSITIVE,49.61275752,165.9984372,7.07603
6277410,CANDIDATE,6.32589574,133.27081,1.383
9843517,CANDIDATE,11.9378354,133.2612,4.652
8812045,CANDIDATE,32.715906,135.9204,10.79
7288444,CONFIRMED,15.3317719,142.5217,5.467
3101923,CANDIDATE,82.331756,133.0814,8.664
10881457,CONFIRMED,84.704139,152.1832,10.393
5513861,FALSE POSITIVE,0.755105584,131.8133513,5.02374
9948002,FALSE POSITIVE,101.2633628,214.125128,17.8951
5264304,FALSE POSITIVE,120.5816718,248.238772,8.2904
10960995,FALSE POSITIVE,1.558544209,131.567665,3.3727
9592575,FALSE POSITIVE,2.63757408,131.575561,5.9626
7898576,FALSE POSITIVE,8.64636188,135.46223,8.73607
5806800,FALSE POSITIVE,125.288206,252.0979,3.695
11671429,FALSE POSITIVE,112.4635889,197.557702,31.8273
5621333,CANDIDATE,27.0965146,139.3521,8.42
5621333,CANDIDATE,11.5474983,139.9777,6.684
5392897,FALSE POSITIVE,42.39930429,354.461453,18.3609
3236705,CANDIDATE,83.2664103,194.23925,2.813
5282049,FALSE POSITIVE,5.91039905,132.7277844,3.85
11810124,CANDIDATE,11.6044881,139.05603,3.409
6023859,FALSE POSITIVE,27.00980738,141.2897316,1.96698
3433668,CONFIRMED,15.0219784,143.6989,5.068
2849140,CANDIDATE,11.8237228,139.4199,8.518
7503885,CONFIRMED,91.078624,213.7723,10.304
3629330,CONFIRMED,85.272459,182.3725,13.31
5471289,FALSE POSITIVE,12.42592675,141.5292956,29.1701
8121328,CANDIDATE,19.0689513,145.7515,12.462
9783760,FALSE POSITIVE,89.7398137,205.26465,3.26371
9528430,FALSE POSITIVE,90.08255562,173.987561,19.7301
5529552,FALSE POSITIVE,0.759768478,131.78573,2.824
8882847,FALSE POSITIVE,42.2011587,172.4344,8.479
9773869,FALSE POSITIVE,15.65129028,132.81543,6.7631
6707942,FALSE POSITIVE,9.014220178,131.549902,2.76441
5023948,FALSE POSITIVE,1.824653341,132.883177,4.25512
5113053,FALSE POSITIVE,3.185090259,133.294014,4.80188
5817957,FALSE POSITIVE,372.76888,377.6144,23.27
11853878,CONFIRMED,5.70940795,137.12208,1.622
4743508,FALSE POSITIVE,2.086076372,133.416141,2.4032
11810124,CONFIRMED,3.63898953,131.78562,2.252
11303322,CONFIRMED,38.1303324,159.3878,6.53
11241912,CONFIRMED,14.42735088,138.84024,4.857
6043538,CANDIDATE,6.2253374,133.0882,4.388
8824737,CONFIRMED,12.90235874,139.15105,2.446
9349757,CONFIRMED,36.4337867,132.90573,4.388
11519134,FALSE POSITIVE,58.5850357,140.799676,3.5939
7289338,CANDIDATE,12.5014905,142.55934,3.882
5004909,CANDIDATE,40.6511021,164.5528,11.282
6278670,CANDIDATE,89.945828,133.5634,2.286
5898983,CANDIDATE,40.1454757,133.7186,5.2
7703955,CONFIRMED,265.47847,151.0673,10.28
8552719,FALSE POSITIVE,1.546222068,132.45951,7.998
12164634,FALSE POSITIVE,89.3313828,204.18503,11.919
5193077,FALSE POSITIVE,22.2941485,146.4526,3.188
5617259,CANDIDATE,1.048130894,132.3528023,5.6707
8880123,CONFIRMED,46.7162336,145.5064,7.259
9474756,CANDIDATE,17.6062701,147.1894,6.134
10068919,FALSE POSITIVE,43.56225858,153.270753,3.6873
7353970,FALSE POSITIVE,198.443477,155.615557,9.9776
12316447,FALSE POSITIVE,17.90766473,139.743761,5.58652
5823557,FALSE POSITIVE,2.4044122,133.2244,4.575
10491554,FALSE POSITIVE,22.77196484,140.4865,8.3476
9785454,FALSE POSITIVE,184.5201539,237.698721,15.3564
8636333,CONFIRMED,82.175197,197.20187,8.664
7136958,FALSE POSITIVE,29.01585293,138.402477,7.19844
1995732,FALSE POSITIVE,77.36241476,139.095626,12.1317
6069674,FALSE POSITIVE,495.71095,450.0348,4.514
8081239,CONFIRMED,10.35857039,138.30794,2.577
5308663,CANDIDATE,20.0679247,150.7703,5.236
3745559,CONFIRMED,30.2541186,136.63873,2.134
8356054,FALSE POSITIVE,17.08120242,134.296431,7.20617
9117416,CONFIRMED,20.034708,145.4541,6.49
6356400,CANDIDATE,541.92452,326.8745,21.4
9117416,CANDIDATE,3.15722086,131.69915,3.762
5900235,CANDIDATE,58.7701045,174.775,6.995
9474756,CANDIDATE,6.685438,132.3184,5.09
7517261,CONFIRMED,23.2385587,143.5274,8.432
7517261,CANDIDATE,8.5433774,137.9895,6.149
5653795,FALSE POSITIVE,118.314913,215.6117,4.79
8424002,CONFIRMED,20.35971899,134.29123,2.1521
8635938,FALSE POSITIVE,43.798566,172.58505,6.401
10464666,FALSE POSITIVE,131.7363049,194.5833896,5.28476
5024292,FALSE POSITIVE,4.301031137,134.44907,5.65214
4659255,FALSE POSITIVE,198.0137918,234.151682,9.72673
8263746,FALSE POSITIVE,10.9938268,138.805226,5.0746
5877292,CANDIDATE,11.7201693,136.1871,2.399
10657406,CONFIRMED,1.682934607,131.96807,1.8846
3428468,FALSE POSITIVE,114.9086242,199.450746,7.66397
7091432,CONFIRMED,11.55532445,134.12977,3.499
9845909,CANDIDATE,11.5706005,136.28577,3.073
9221528,CANDIDATE,16.2953228,144.7982,4.882
6106046,CANDIDATE,8.5073512,135.8115,2.266
6368230,CONFIRMED,26.0841212,149.4437,6.141
7115291,FALSE POSITIVE,52.80276758,167.270294,5.6184
9907505,FALSE POSITIVE,39.20680865,142.4611109,6.24701
9027909,CONFIRMED,64.6589166,170.17972,7.71
9230021,CANDIDATE,15.8283833,144.3927,3.643
6369845,FALSE POSITIVE,27.6760342,144.9833,4.234
9230021,CONFIRMED,8.74192361,135.42727,4.235
9230021,FALSE POSITIVE,26.936878,157.7573,4.969
3662838,FALSE POSITIVE,53.34418038,170.0739545,3.62
5471688,FALSE POSITIVE,12.4281308,141.4385,6.79
8552719,CONFIRMED,9.10969334,133.06566,5.3181
5471688,FALSE POSITIVE,0.96283264,132.20087,2.947
6058816,CONFIRMED,73.7502765,188.52221,13.309
6058816,CANDIDATE,4.7482669,135.8003,4.947
5130740,FALSE POSITIVE,210.3064436,285.127394,6.68665
9892471,FALSE POSITIVE,8.268081087,135.0563298,3.47103
2019076,FALSE POSITIVE,3.564614021,131.86235,3.44204
5879448,FALSE POSITIVE,533.47707,245.3651,23.71
7376490,FALSE POSITIVE,5.877122413,136.420718,3.7369
11968513,FALSE POSITIVE,1.036592635,132.089146,2.40749
4263529,CANDIDATE,10.10404351,132.892841,1.0022
7866921,FALSE POSITIVE,91.4999978,182.769045,19.5818
6619815,CONFIRMED,65.9407869,231.97155,7.776
6113752,FALSE POSITIVE,406.45737,230.8834,9.554
3098197,FALSE POSITIVE,30.47639859,156.24007,17.9728
11651712,CONFIRMED,14.53260546,140.4685,2.4212
9896558,CONFIRMED,153.348739,190.5347,12.205
7697103,CANDIDATE,13.9248005,142.04732,5.016
9267996,CANDIDATE,19.6001405,138.5631,8.613
7045605,FALSE POSITIVE,361.526458,339.3304,6.947
8738775,CONFIRMED,48.0506878,140.514,7.999
7093401,CANDIDATE,34.08429351,152.06766,1.3521
7877818,FALSE POSITIVE,9.44942628,132.45174,6.3064
5636642,FALSE POSITIVE,0.933489066,132.101834,1.41864
6515722,FALSE POSITIVE,1.908525084,131.77571,4.169
6679504,FALSE POSITIVE,0.798467681,132.04627,0.86
5560831,FALSE POSITIVE,0.867721348,132.161646,4.8783
5305404,FALSE POSITIVE,161.252567,189.10238,23.626
3728432,CONFIRMED,3.90863457,133.92971,1.7704
6696580,CONFIRMED,77.086191,202.7483,4.77
5473535,FALSE POSITIVE,1.673662758,131.67166,2.3135
12106934,FALSE POSITIVE,5.93717724,135.95682,5.355
6222898,FALSE POSITIVE,3.89043062,132.7665,6.596
3955866,FALSE POSITIVE,16.8282542,296.233,39.098
11200767,FALSE POSITIVE,2.489549075,132.045037,2.4345
9892816,CONFIRMED,1.644221032,131.75241,2.9122
8589731,FALSE POSITIVE,4.469731089,133.011683,5.257
4356766,FALSE POSITIVE,1.731803197,132.887574,5.6803
2167890,FALSE POSITIVE,2.64830047,133.034879,2.6395
5384079,CONFIRMED,17.2653659,135.3549,5.02
4935914,FALSE POSITIVE,3.486318703,134.87329,2.7904
11303811,FALSE POSITIVE,1.705780649,133.15662,1.6271
2437783,FALSE POSITIVE,7.45306683,131.76434,4.7617
12062660,FALSE POSITIVE,2.929299629,133.71721,7.102
9777087,FALSE POSITIVE,5.50811352,134.32603,2.9516
5956776,FALSE POSITIVE,0.569115097,132.020841,3.5028
8883727,FALSE POSITIVE,2.529073751,133.390989,1.8827
4820550,CANDIDATE,202.1168173,292.05064,4.683
6516874,FALSE POSITIVE,0.916326699,131.80905,3.1427
11709124,CONFIRMED,33.0405509,161.22146,3.3613
9161118,FALSE POSITIVE,1.306723495,132.53576,6.606
3556229,FALSE POSITIVE,0.7967202,132.288291,4.25304
11911580,FALSE POSITIVE,359.102042,393.8542,16.949
9480535,CONFIRMED,160.130899,203.47424,13.775
10583225,FALSE POSITIVE,2.69634575,132.9969,3.785
5215251,FALSE POSITIVE,2.553924603,131.94769,9.835
10383696,FALSE POSITIVE,8.487871809,134.495278,4.19829
9777090,FALSE POSITIVE,5.50817321,134.32367,3.6845
11455484,FALSE POSITIVE,6.142812722,135.16085,6.0751
2446623,FALSE POSITIVE,175.0658609,179.043787,4.5181
9596089,FALSE POSITIVE,20.8392148,133.49781,2.3321
5738506,FALSE POSITIVE,9.50158045,131.97492,5.0701
9777087,FALSE POSITIVE,19.226055,132.6309,2.949
4247807,FALSE POSITIVE,2.050435466,133.288776,8.0122
11547869,CANDIDATE,10.72725536,132.90239,1.7541
7700590,FALSE POSITIVE,1.507101452,132.092456,5.2005
9053086,FALSE POSITIVE,1.274841686,131.623318,3.5903
3128552,CONFIRMED,4.02582434,135.42508,2.8059
5467113,FALSE POSITIVE,2.845746618,134.276987,13.0719
8240123,FALSE POSITIVE,2.30120705,132.18748,25.08
5114623,FALSE POSITIVE,337.377514,336.53604,12.136
5114623,FALSE POSITIVE,389.2807504,310.5901867,12.52
10031907,FALSE POSITIVE,8.58965725,132.01852,8.9793
6525946,CANDIDATE,2.508116,133.98497,2.504
5480736,FALSE POSITIVE,8.56751264,136.06104,5.449
8487748,FALSE POSITIVE,1.061934313,131.72596,3.194
9892856,FALSE POSITIVE,2.406574511,133.73667,3.4382
7137213,FALSE POSITIVE,28.64338839,141.22933,1.2246
6795089,FALSE POSITIVE,96.231257,217.00033,2.488
3340313,FALSE POSITIVE,30.5528701,143.348399,5.3367
9892816,CONFIRMED,26.2347447,141.99379,3.536
4150804,CONFIRMED,160.8845197,277.504342,10.8771
5021174,FALSE POSITIVE,4.04506346,132.232226,3.22222
9025971,CONFIRMED,141.2415405,256.205347,6.7645
2581316,CONFIRMED,217.8318429,238.820035,21.306
9973109,CANDIDATE,16.0988294,131.8764,5.686
6314185,FALSE POSITIVE,1.433262145,132.822323,5.6316
8620561,FALSE POSITIVE,0.782046543,131.674244,1.9874
8937019,FALSE POSITIVE,5.663604992,133.892182,1.4283
9896435,FALSE POSITIVE,18.07661035,146.256704,3.1396
10352938,FALSE POSITIVE,6.47173281,136.35537,7.1964
10676927,FALSE POSITIVE,1.031100362,131.87473,2.9759
5649836,FALSE POSITIVE,0.597933142,131.95669,3.47133
7620660,FALSE POSITIVE,5.36652724,134.86398,8.367
3836399,FALSE POSITIVE,1.540392098,131.9989,3.7271
2581554,CONFIRMED,47.1484324,175.2689,3.1347
3128552,CONFIRMED,2.50475282,133.63645,2.376
10363115,CONFIRMED,59.3627946,184.14711,13.972
5966810,CANDIDATE,247.891041,133.92838,18.363
10491062,FALSE POSITIVE,2.199076661,133.06147,6.11
9761615,CONFIRMED,1.79110997,131.95636,2.0917
4058881,FALSE POSITIVE,7.77241144,132.58122,5.272
6863158,CANDIDATE,1.99469354,131.5639,5.297
2581316,CONFIRMED,10.51421162,134.56738,3.877
8621353,FALSE POSITIVE,11.34434745,138.811996,5.9738
10795103,CONFIRMED,214.3120439,336.330158,16.2938
9394601,FALSE POSITIVE,0.876826336,132.0647202,3.6097
8494410,FALSE POSITIVE,208.8690972,273.692419,4.5707
8494410,CONFIRMED,7.2593226,131.71082,6.1394
6863161,FALSE POSITIVE,1.98663794,133.311523,4.7585
7840035,FALSE POSITIVE,13.54208867,144.00206,4.9406
8543279,FALSE POSITIVE,7.549303633,135.010802,2.3665
8047283,FALSE POSITIVE,0.77544539,132.072938,1.8764
8308347,CANDIDATE,164.950399,280.9154,30.86
7090867,FALSE POSITIVE,308.255238,282.4555,11.959
7612691,FALSE POSITIVE,3.46724809,133.90269,11.01
9761573,FALSE POSITIVE,7.4413445,137.3429,2.8754
8042789,FALSE POSITIVE,4.618309224,135.85023,3.6752
10095484,FALSE POSITIVE,0.677761275,131.625946,3.7085
5467102,FALSE POSITIVE,2.845739012,134.279738,11.9327
6780367,FALSE POSITIVE,175.358905,212.2454,5.34
10281221,CANDIDATE,0.582895412,131.621083,1.0528
6525946,CANDIDATE,0.496069986,132.28138,1.5568
5471496,FALSE POSITIVE,12.42618005,141.50486,28.1949
